fips,election,candidate,party,vote
5039,2016,Darrell L. Castle,Constitution,8
5041,2016,Hillary Clinton,Democratic,2228
5041,2016,Donald J. Trump,Republican,1919
5041,2016,Gary Johnson,Libertarian,44
5041,2016,Evan McMullin,Better for America,26
5041,2016,Lynn S. Kahn,Independent,16
5041,2016,James Hedges,Independent,12
5041,2016,Darrell L. Castle,Constitution,8
5041,2016,Dr. Jill Stein,Green,4
5043,2016,Donald J. Trump,Republican,3968
5043,2016,Hillary Clinton,Democratic,2365
5043,2016,Gary Johnson,Libertarian,111
5043,2016,Dr. Jill Stein,Green,43
5043,2016,Evan McMullin,Better for America,38
5043,2016,James Hedges,Independent,28
5043,2016,Lynn S. Kahn,Independent,24
5043,2016,Darrell L. Castle,Constitution,18
5045,2016,Donald J. Trump,Republican,29346
5045,2016,Hillary Clinton,Democratic,14629
5045,2016,Gary Johnson,Libertarian,1675
5045,2016,Evan McMullin,Better for America,838
5045,2016,Dr. Jill Stein,Green,511
5045,2016,Darrell L. Castle,Constitution,210
5045,2016,James Hedges,Independent,176
5045,2016,Lynn S. Kahn,Independent,142
5047,2016,Donald J. Trump,Republican,5039
5047,2016,Hillary Clinton,Democratic,1376
5047,2016,Gary Johnson,Libertarian,177
5047,2016,Evan McMullin,Better for America,67
5047,2016,Dr. Jill Stein,Green,34
5047,2016,Darrell L. Castle,Constitution,29
5047,2016,Lynn S. Kahn,Independent,27
5047,2016,James Hedges,Independent,21
5049,2016,Donald J. Trump,Republican,3471
5049,2016,Hillary Clinton,Democratic,1067
5049,2016,Gary Johnson,Libertarian,107
5049,2016,Dr. Jill Stein,Green,41
5049,2016,Evan McMullin,Better for America,27
5049,2016,Lynn S. Kahn,Independent,22
5049,2016,James Hedges,Independent,19
5049,2016,Darrell L. Castle,Constitution,18
5051,2016,Donald J. Trump,Republican,26087
5051,2016,Hillary Clinton,Democratic,12311
5051,2016,Gary Johnson,Libertarian,989
5051,2016,Evan McMullin,Better for America,399
5051,2016,Dr. Jill Stein,Green,387
5051,2016,James Hedges,Independent,279
5051,2016,Lynn S. Kahn,Independent,182
5051,2016,Darrell L. Castle,Constitution,171
5053,2016,Donald J. Trump,Republican,5725
5053,2016,Hillary Clinton,Democratic,1373
5053,2016,Gary Johnson,Libertarian,177
5053,2016,Evan McMullin,Better for America,51
5053,2016,Darrell L. Castle,Constitution,36
5053,2016,Lynn S. Kahn,Independent,32
5053,2016,Dr. Jill Stein,Green,30
5053,2016,James Hedges,Independent,21
5055,2016,Donald J. Trump,Republican,10720
5055,2016,Hillary Clinton,Democratic,3071
5055,2016,Gary Johnson,Libertarian,404
5055,2016,Evan McMullin,Better for America,138
5055,2016,James Hedges,Independent,98
5055,2016,Dr. Jill Stein,Green,97
5055,2016,Lynn S. Kahn,Independent,37
5055,2016,Darrell L. Castle,Constitution,35
5057,2016,Donald J. Trump,Republican,4401
5057,2016,Hillary Clinton,Democratic,2377
5057,2016,Gary Johnson,Libertarian,106
5057,2016,Evan McMullin,Better for America,48
5057,2016,Darrell L. Castle,Constitution,38
5057,2016,James Hedges,Independent,37
5057,2016,Dr. Jill Stein,Green,22
5057,2016,Lynn S. Kahn,Independent,20
5059,2016,Donald J. Trump,Republican,8172
5059,2016,Hillary Clinton,Democratic,3149
5059,2016,Gary Johnson,Libertarian,239
5059,2016,Dr. Jill Stein,Green,112
5059,2016,Evan McMullin,Better for America,94
5059,2016,James Hedges,Independent,77
5059,2016,Lynn S. Kahn,Independent,71
5059,2016,Darrell L. Castle,Constitution,30
5061,2016,Donald J. Trump,Republican,3157
5061,2016,Hillary Clinton,Democratic,1351
5061,2016,Gary Johnson,Libertarian,60
5061,2016,Evan McMullin,Better for America,37
5061,2016,Dr. Jill Stein,Green,22
5061,2016,James Hedges,Independent,20
5061,2016,Lynn S. Kahn,Independent,14
5061,2016,Darrell L. Castle,Constitution,13
5063,2016,Donald J. Trump,Republican,9936
5063,2016,Hillary Clinton,Democratic,2881
5063,2016,Gary Johnson,Libertarian,352
5063,2016,Evan McMullin,Better for America,155
5063,2016,James Hedges,Independent,101
5063,2016,Dr. Jill Stein,Green,85
5063,2016,Darrell L. Castle,Constitution,57
5063,2016,Lynn S. Kahn,Independent,47
5065,2016,Donald J. Trump,Republican,4042
5065,2016,Hillary Clinton,Democratic,1113
5065,2016,Gary Johnson,Libertarian,125
5065,2016,Evan McMullin,Better for America,49
5065,2016,Dr. Jill Stein,Green,45
5065,2016,Darrell L. Castle,Constitution,32
5065,2016,James Hedges,Independent,30
5065,2016,Lynn S. Kahn,Independent,12
5067,2016,Donald J. Trump,Republican,3267
5067,2016,Hillary Clinton,Democratic,1583
5067,2016,Gary Johnson,Libertarian,111
5067,2016,Evan McMullin,Better for America,58
5067,2016,Darrell L. Castle,Constitution,48
5067,2016,Lynn S. Kahn,Independent,32
5067,2016,James Hedges,Independent,31
5067,2016,Dr. Jill Stein,Green,26
5069,2016,Hillary Clinton,Democratic,15772
5069,2016,Donald J. Trump,Republican,9250
5069,2016,Gary Johnson,Libertarian,296
5069,2016,Dr. Jill Stein,Green,157
5069,2016,Evan McMullin,Better for America,138
5069,2016,Darrell L. Castle,Constitution,106
5069,2016,Lynn S. Kahn,Independent,93
5069,2016,James Hedges,Independent,82
5071,2016,Donald J. Trump,Republican,6091
5071,2016,Hillary Clinton,Democratic,2427
5071,2016,Gary Johnson,Libertarian,294
5071,2016,Dr. Jill Stein,Green,90
5071,2016,Evan McMullin,Better for America,89
5071,2016,Darrell L. Castle,Constitution,55
5071,2016,James Hedges,Independent,40
5071,2016,Lynn S. Kahn,Independent,26
5073,2016,Donald J. Trump,Republican,1758
5073,2016,Hillary Clinton,Democratic,1032
5073,2016,Gary Johnson,Libertarian,26
5073,2016,James Hedges,Independent,14
5073,2016,Evan McMullin,Better for America,13
5073,2016,Lynn S. Kahn,Independent,7
5073,2016,Dr. Jill Stein,Green,5
5073,2016,Darrell L. Castle,Constitution,5
5075,2016,Donald J. Trump,Republican,4064
5075,2016,Hillary Clinton,Democratic,1263
5075,2016,Gary Johnson,Libertarian,165
5075,2016,Evan McMullin,Better for America,56
5075,2016,James Hedges,Independent,40
5075,2016,Dr. Jill Stein,Green,39
5075,2016,Darrell L. Castle,Constitution,36
5075,2016,Lynn S. Kahn,Independent,22
5077,2016,Hillary Clinton,Democratic,1735
5077,2016,Donald J. Trump,Republican,1229
5077,2016,Gary Johnson,Libertarian,22
5077,2016,Evan McMullin,Better for America,16
5077,2016,James Hedges,Independent,12
5077,2016,Dr. Jill Stein,Green,6
5077,2016,Darrell L. Castle,Constitution,3
5077,2016,Lynn S. Kahn,Independent,3
5079,2016,Donald J. Trump,Republican,2455
5079,2016,Hillary Clinton,Democratic,1252
5079,2016,Gary Johnson,Libertarian,48
5079,2016,Darrell L. Castle,Constitution,22
5079,2016,Dr. Jill Stein,Green,16
5079,2016,Lynn S. Kahn,Independent,13
5079,2016,Evan McMullin,Better for America,12
5079,2016,James Hedges,Independent,8
5081,2016,Donald J. Trump,Republican,3605
5081,2016,Hillary Clinton,Democratic,1397
5081,2016,Gary Johnson,Libertarian,85
5081,2016,Darrell L. Castle,Constitution,42
5081,2016,Evan McMullin,Better for America,34
5081,2016,Lynn S. Kahn,Independent,26
5081,2016,James Hedges,Independent,24
5081,2016,Dr. Jill Stein,Green,14
5083,2016,Donald J. Trump,Republican,5746
5083,2016,Hillary Clinton,Democratic,1715
5083,2016,Gary Johnson,Libertarian,195
5083,2016,Evan McMullin,Better for America,70
5083,2016,James Hedges,Independent,62
5083,2016,Dr. Jill Stein,Green,54
5083,2016,Darrell L. Castle,Constitution,46
5083,2016,Lynn S. Kahn,Independent,33
5085,2016,Donald J. Trump,Republican,19958
5085,2016,Hillary Clinton,Democratic,5664
5085,2016,Gary Johnson,Libertarian,767
5085,2016,Evan McMullin,Better for America,243
5085,2016,Dr. Jill Stein,Green,172
5085,2016,James Hedges,Independent,119
5085,2016,Lynn S. Kahn,Independent,99
5085,2016,Darrell L. Castle,Constitution,78
5087,2016,Donald J. Trump,Republican,4928
5087,2016,Hillary Clinton,Democratic,1588
5087,2016,Gary Johnson,Libertarian,144
5087,2016,Dr. Jill Stein,Green,54
5087,2016,Evan McMullin,Better for America,47
5087,2016,James Hedges,Independent,43
5087,2016,Darrell L. Castle,Constitution,23
5087,2016,Lynn S. Kahn,Independent,14
5089,2016,Donald J. Trump,Republican,5336
5089,2016,Hillary Clinton,Democratic,1434
5089,2016,Gary Johnson,Libertarian,157
5089,2016,Evan McMullin,Better for America,61
5089,2016,Dr. Jill Stein,Green,56
5089,2016,Darrell L. Castle,Constitution,25
5089,2016,James Hedges,Independent,21
5089,2016,Lynn S. Kahn,Independent,17
5091,2016,Donald J. Trump,Republican,11294
5091,2016,Hillary Clinton,Democratic,4273
5091,2016,Gary Johnson,Libertarian,237
5091,2016,Evan McMullin,Better for America,75
5091,2016,Dr. Jill Stein,Green,69
5091,2016,Darrell L. Castle,Constitution,65
5091,2016,James Hedges,Independent,56
5091,2016,Lynn S. Kahn,Independent,22
5093,2016,Donald J. Trump,Republican,7061
5093,2016,Hillary Clinton,Democratic,5670
5093,2016,Gary Johnson,Libertarian,181
5093,2016,Evan McMullin,Better for America,81
5093,2016,Dr. Jill Stein,Green,65
5093,2016,Lynn S. Kahn,Independent,56
5093,2016,James Hedges,Independent,49
5093,2016,Darrell L. Castle,Constitution,41
5095,2016,Donald J. Trump,Republican,1489
5095,2016,Hillary Clinton,Democratic,1312
5095,2016,Gary Johnson,Libertarian,37
5095,2016,Evan McMullin,Better for America,12
5095,2016,James Hedges,Independent,11
5095,2016,Dr. Jill Stein,Green,9
5095,2016,Lynn S. Kahn,Independent,8
5095,2016,Darrell L. Castle,Constitution,6
5097,2016,Donald J. Trump,Republican,2643
5097,2016,Hillary Clinton,Democratic,748
5097,2016,Gary Johnson,Libertarian,52
5097,2016,Dr. Jill Stein,Green,33
5097,2016,Evan McMullin,Better for America,28
5097,2016,James Hedges,Independent,24
5097,2016,Lynn S. Kahn,Independent,21
5097,2016,Darrell L. Castle,Constitution,10
5099,2016,Donald J. Trump,Republican,2000
5099,2016,Hillary Clinton,Democratic,1157
5099,2016,Gary Johnson,Libertarian,35
5099,2016,James Hedges,Independent,16
5099,2016,Evan McMullin,Better for America,15
5099,2016,Darrell L. Castle,Constitution,10
5099,2016,Lynn S. Kahn,Independent,7
5099,2016,Dr. Jill Stein,Green,6
5101,2016,Donald J. Trump,Republican,2875
5101,2016,Hillary Clinton,Democratic,699
5101,2016,Dr. Jill Stein,Green,69
5101,2016,Gary Johnson,Libertarian,49
5101,2016,Evan McMullin,Better for America,22
5101,2016,Darrell L. Castle,Constitution,15
5101,2016,James Hedges,Independent,13
5101,2016,Lynn S. Kahn,Independent,11
5103,2016,Donald J. Trump,Republican,5351
5103,2016,Hillary Clinton,Democratic,4321
5103,2016,Gary Johnson,Libertarian,97
5103,2016,Evan McMullin,Better for America,48
5103,2016,James Hedges,Independent,40
5103,2016,Lynn S. Kahn,Independent,34
5103,2016,Dr. Jill Stein,Green,24
5103,2016,Darrell L. Castle,Constitution,20
5105,2016,Donald J. Trump,Republican,3008
5105,2016,Hillary Clinton,Democratic,1049
5105,2016,Gary Johnson,Libertarian,113
5105,2016,Evan McMullin,Better for America,49
5105,2016,Dr. Jill Stein,Green,38
5105,2016,Lynn S. Kahn,Independent,21
5105,2016,Darrell L. Castle,Constitution,15
5105,2016,James Hedges,Independent,13
5107,2016,Hillary Clinton,Democratic,4310
5107,2016,Donald J. Trump,Republican,2446
5107,2016,Gary Johnson,Libertarian,62
5107,2016,Evan McMullin,Better for America,38
5107,2016,James Hedges,Independent,31
5107,2016,Darrell L. Castle,Constitution,26
5107,2016,Dr. Jill Stein,Green,20
5107,2016,Lynn S. Kahn,Independent,20
5109,2016,Donald J. Trump,Republican,3150
5109,2016,Hillary Clinton,Democratic,685
5109,2016,Gary Johnson,Libertarian,73
5109,2016,Evan McMullin,Better for America,24
5109,2016,James Hedges,Independent,23
5109,2016,Darrell L. Castle,Constitution,10
5109,2016,Dr. Jill Stein,Green,8
5109,2016,Lynn S. Kahn,Independent,8
5111,2016,Donald J. Trump,Republican,5502
5111,2016,Hillary Clinton,Democratic,1880
5111,2016,Gary Johnson,Libertarian,154
5111,2016,Evan McMullin,Better for America,50
5111,2016,James Hedges,Independent,50
5111,2016,Dr. Jill Stein,Green,34
5111,2016,Lynn S. Kahn,Independent,27
5111,2016,Darrell L. Castle,Constitution,25
5113,2016,Donald J. Trump,Republican,6618
5113,2016,Hillary Clinton,Democratic,1212
5113,2016,Gary Johnson,Libertarian,164
5113,2016,Evan McMullin,Better for America,94
5113,2016,Dr. Jill Stein,Green,56
5113,2016,James Hedges,Independent,36
5113,2016,Darrell L. Castle,Constitution,35
5113,2016,Lynn S. Kahn,Independent,16
5115,2016,Donald J. Trump,Republican,16256
5115,2016,Hillary Clinton,Democratic,5000
5115,2016,Gary Johnson,Libertarian,618
5115,2016,Evan McMullin,Better for America,233
5115,2016,Dr. Jill Stein,Green,225
5115,2016,James Hedges,Independent,94
5115,2016,Darrell L. Castle,Constitution,82
5115,2016,Lynn S. Kahn,Independent,61
5117,2016,Donald J. Trump,Republican,2505
5117,2016,Hillary Clinton,Democratic,814
5117,2016,Gary Johnson,Libertarian,56
5117,2016,Evan McMullin,Better for America,36
5117,2016,Dr. Jill Stein,Green,10
5117,2016,James Hedges,Independent,9
5117,2016,Darrell L. Castle,Constitution,8
5117,2016,Lynn S. Kahn,Independent,6
5119,2016,Hillary Clinton,Democratic,89574
5119,2016,Donald J. Trump,Republican,61257
5119,2016,Gary Johnson,Libertarian,4328
5119,2016,Evan McMullin,Better for America,1761
5119,2016,Dr. Jill Stein,Green,1553
5119,2016,James Hedges,Independent,529
5119,2016,Darrell L. Castle,Constitution,403
5119,2016,Lynn S. Kahn,Independent,371
5121,2016,Donald J. Trump,Republican,4509
5121,2016,Hillary Clinton,Democratic,1425
5121,2016,Gary Johnson,Libertarian,203
5121,2016,Evan McMullin,Better for America,65
5121,2016,Darrell L. Castle,Constitution,61
5121,2016,Dr. Jill Stein,Green,53
5121,2016,James Hedges,Independent,38
5121,2016,Lynn S. Kahn,Independent,25
5123,2016,Hillary Clinton,Democratic,4031
5123,2016,Donald J. Trump,Republican,3195
5123,2016,Gary Johnson,Libertarian,64
5123,2016,Darrell L. Castle,Constitution,56
5123,2016,Lynn S. Kahn,Independent,30
5123,2016,Evan McMullin,Better for America,18
5123,2016,Dr. Jill Stein,Green,18
5123,2016,James Hedges,Independent,18
5125,2016,Donald J. Trump,Republican,35863
5125,2016,Hillary Clinton,Democratic,13256
5125,2016,Gary Johnson,Libertarian,1466
5125,2016,Evan McMullin,Better for America,607
5125,2016,Dr. Jill Stein,Green,326
5125,2016,Lynn S. Kahn,Independent,203
5125,2016,James Hedges,Independent,193
5125,2016,Darrell L. Castle,Constitution,186
5127,2016,Donald J. Trump,Republican,2731
5127,2016,Hillary Clinton,Democratic,602
5127,2016,Gary Johnson,Libertarian,83
5127,2016,Dr. Jill Stein,Green,25
5127,2016,Evan McMullin,Better for America,22
5127,2016,Lynn S. Kahn,Independent,22
5127,2016,James Hedges,Independent,16
5127,2016,Darrell L. Castle,Constitution,9
5129,2016,Donald J. Trump,Republican,2955
5129,2016,Hillary Clinton,Democratic,601
5129,2016,Gary Johnson,Libertarian,68
5129,2016,Evan McMullin,Better for America,30
5129,2016,James Hedges,Independent,22
5129,2016,Dr. Jill Stein,Green,18
5129,2016,Lynn S. Kahn,Independent,18
5129,2016,Darrell L. Castle,Constitution,16
5131,2016,Donald J. Trump,Republican,29127
5131,2016,Hillary Clinton,Democratic,12300
5131,2016,Gary Johnson,Libertarian,1630
5131,2016,Evan McMullin,Better for America,569
5131,2016,Dr. Jill Stein,Green,481
5131,2016,Darrell L. Castle,Constitution,232
5131,2016,James Hedges,Independent,173
5131,2016,Lynn S. Kahn,Independent,125
5133,2016,Donald J. Trump,Republican,3282
5133,2016,Hillary Clinton,Democratic,1075
5133,2016,Gary Johnson,Libertarian,83
5133,2016,James Hedges,Independent,47
5133,2016,Evan McMullin,Better for America,44
5133,2016,Dr. Jill Stein,Green,20
5133,2016,Darrell L. Castle,Constitution,7
5133,2016,Lynn S. Kahn,Independent,4
5135,2016,Donald J. Trump,Republican,5407
5135,2016,Hillary Clinton,Democratic,1472
5135,2016,Gary Johnson,Libertarian,155
5135,2016,Evan McMullin,Better for America,56
5135,2016,James Hedges,Independent,52
5135,2016,Dr. Jill Stein,Green,49
5135,2016,Darrell L. Castle,Constitution,36
5135,2016,Lynn S. Kahn,Independent,22
5137,2016,Donald J. Trump,Republican,4113
5137,2016,Hillary Clinton,Democratic,1203
5137,2016,Evan McMullin,Better for America,120
5137,2016,Dr. Jill Stein,Green,62
5137,2016,James Hedges,Independent,35
5137,2016,Lynn S. Kahn,Independent,23
5137,2016,Darrell L. Castle,Constitution,21
5139,2016,Donald J. Trump,Republican,10456
5139,2016,Hillary Clinton,Democratic,5855
5139,2016,Gary Johnson,Libertarian,275
5139,2016,Evan McMullin,Better for America,97
5139,2016,Dr. Jill Stein,Green,70
5139,2016,James Hedges,Independent,66
5139,2016,Darrell L. Castle,Constitution,41
5139,2016,Lynn S. Kahn,Independent,34
5141,2016,Donald J. Trump,Republican,5382
5141,2016,Hillary Clinton,Democratic,1549
5141,2016,Gary Johnson,Libertarian,182
5141,2016,Evan McMullin,Better for America,55
5141,2016,Dr. Jill Stein,Green,53
5141,2016,James Hedges,Independent,51
5141,2016,Darrell L. Castle,Constitution,46
5141,2016,Lynn S. Kahn,Independent,21
5143,2016,Donald J. Trump,Republican,41476
5143,2016,Hillary Clinton,Democratic,33366
5143,2016,Gary Johnson,Libertarian,3360
5143,2016,Evan McMullin,Better for America,1438
5143,2016,Dr. Jill Stein,Green,1316
5143,2016,Darrell L. Castle,Constitution,566
5143,2016,Lynn S. Kahn,Independent,215
5143,2016,James Hedges,Independent,124
5145,2016,Donald J. Trump,Republican,21077
5145,2016,Hillary Clinton,Democratic,5170
5145,2016,Gary Johnson,Libertarian,695
5145,2016,Evan McMullin,Better for America,495
5145,2016,Darrell L. Castle,Constitution,178
5145,2016,Dr. Jill Stein,Green,151
5145,2016,James Hedges,Independent,148
5145,2016,Lynn S. Kahn,Independent,85
5147,2016,Donald J. Trump,Republican,1347
5147,2016,Hillary Clinton,Democratic,1118
5147,2016,Gary Johnson,Libertarian,45
5147,2016,Evan McMullin,Better for America,16
5147,2016,James Hedges,Independent,14
5147,2016,Dr. Jill Stein,Green,12
5147,2016,Darrell L. Castle,Constitution,12
5147,2016,Lynn S. Kahn,Independent,7
5149,2016,Donald J. Trump,Republican,4608
5149,2016,Hillary Clinton,Democratic,1480
5149,2016,Gary Johnson,Libertarian,157
5149,2016,James Hedges,Independent,67
5149,2016,Dr. Jill Stein,Green,47
5149,2016,Evan McMullin,Better for America,34
5149,2016,Lynn S. Kahn,Independent,30
5149,2016,Darrell L. Castle,Constitution,16
6001,2016,Hillary Clinton,Democratic,514842
6001,2016,Donald J. Trump,"Republican, American Ind.",95922
6001,2016,Dr. Jill Stein,Green,17830
6001,2016,Gary Johnson,Libertarian,16906
6001,2016,Write-ins,-,9483
6001,2016,Gloria LaRiva,Peace and Freedom,3162
6001,2016,Evan McMullin,-,1291
6001,2016,Michael A. Maturen,-,71
6001,2016,Laurence Kotlikoff,-,27
6001,2016,Jerry White,-,9
6003,2016,Hillary Clinton,Democratic,334
6003,2016,Donald J. Trump,"Republican, American Ind.",217
6003,2016,Gary Johnson,Libertarian,25
6003,2016,Dr. Jill Stein,Green,21
6003,2016,Gloria LaRiva,Peace and Freedom,3
6003,2016,Evan McMullin,-,1
6003,2016,Write-ins,-,1
6005,2016,Donald J. Trump,"Republican, American Ind.",10485
6005,2016,Hillary Clinton,Democratic,6004
6005,2016,Gary Johnson,Libertarian,804
6005,2016,Write-ins,-,329
6005,2016,Dr. Jill Stein,Green,227
6005,2016,Evan McMullin,-,59
6005,2016,Gloria LaRiva,Peace and Freedom,55
6007,2016,Donald J. Trump,"Republican, American Ind.",45144
6007,2016,Hillary Clinton,Democratic,41567
6007,2016,Gary Johnson,Libertarian,4625
6007,2016,Dr. Jill Stein,Green,2594
6007,2016,Write-ins,-,2220
6007,2016,Gloria LaRiva,Peace and Freedom,501
6007,2016,Evan McMullin,-,340
6007,2016,Michael A. Maturen,-,10
6007,2016,Jerry White,-,1
6009,2016,Donald J. Trump,"Republican, American Ind.",13511
6009,2016,Hillary Clinton,Democratic,7944
6009,2016,Gary Johnson,Libertarian,1104
6009,2016,Write-ins,-,470
6009,2016,Dr. Jill Stein,Green,424
6009,2016,Gloria LaRiva,Peace and Freedom,56
6009,2016,Evan McMullin,-,22
6011,2016,Donald J. Trump,"Republican, American Ind.",3551
6011,2016,Hillary Clinton,Democratic,2661
6011,2016,Gary Johnson,Libertarian,260
6011,2016,Write-ins,-,89
6011,2016,Dr. Jill Stein,Green,85
6011,2016,Gloria LaRiva,Peace and Freedom,39
6011,2016,Evan McMullin,-,12
6013,2016,Hillary Clinton,Democratic,319287
6013,2016,Donald J. Trump,"Republican, American Ind.",115956
6013,2016,Gary Johnson,Libertarian,16123
6013,2016,Write-ins,-,10043
6013,2016,Dr. Jill Stein,Green,8637
6013,2016,Gloria LaRiva,Peace and Freedom,1566
