fips,election,candidate,party,vote
48085,2008,Charles O. Baldwin,Write-in,236
48085,2008,Ralph Nader,Write-in,165
48085,2008,Alan Keyes,Write-in,43
48085,2008,Cynthia A. McKinney,Write-in,19
48085,2008,Brian Moore,Write-in,4
48121,2008,"John S. McCain, III",Republican,149935
48121,2008,Barack H. Obama,Democratic,91160
48121,2008,Bob Barr,Libertarian,1700
48121,2008,Ralph Nader,Write-in,201
48121,2008,Charles O. Baldwin,Write-in,187
48121,2008,Alan Keyes,Write-in,33
48121,2008,Cynthia A. McKinney,Write-in,20
48121,2008,Brian Moore,Write-in,16
48121,2008,Jonathan E. Allen,Write-in,9
48121,2008,Write-ins,-,2
48157,2008,"John S. McCain, III",Republican,103206
48157,2008,Barack H. Obama,Democratic,98368
48157,2008,Bob Barr,Libertarian,1014
48157,2008,Ralph Nader,Write-in,117
48157,2008,Charles O. Baldwin,Write-in,86
48157,2008,Alan Keyes,Write-in,20
48157,2008,Write-ins,-,5
48157,2008,Cynthia A. McKinney,Write-in,4
48157,2008,Brian Moore,Write-in,1
48157,2008,Jonathan E. Allen,Write-in,1
48141,2008,Barack H. Obama,Democratic,122021
48141,2008,"John S. McCain, III",Republican,61783
48141,2008,Bob Barr,Libertarian,1151
48141,2008,Write-ins,-,397
48141,2008,Ralph Nader,Write-in,173
48141,2008,Charles O. Baldwin,Write-in,73
48141,2008,Cynthia A. McKinney,Write-in,19
48141,2008,Alan Keyes,Write-in,6
48141,2008,Brian Moore,Write-in,5
48141,2008,Jonathan E. Allen,Write-in,2
48339,2008,"John S. McCain, III",Republican,119884
48339,2008,Barack H. Obama,Democratic,36703
48339,2008,Bob Barr,Libertarian,953
48339,2008,Write-ins,-,406
48339,2008,Charles O. Baldwin,Write-in,139
48339,2008,Ralph Nader,Write-in,133
48339,2008,Alan Keyes,Write-in,20
48339,2008,Cynthia A. McKinney,Write-in,11
48339,2008,Jonathan E. Allen,Write-in,2
48491,2008,"John S. McCain, III",Republican,88323
48491,2008,Barack H. Obama,Democratic,67691
48491,2008,Bob Barr,Libertarian,1951
48491,2008,Write-ins,-,765
48491,2008,Charles O. Baldwin,Write-in,225
48491,2008,Ralph Nader,Write-in,133
48491,2008,Alan Keyes,Write-in,54
48491,2008,Cynthia A. McKinney,Write-in,21
48491,2008,Brian Moore,Write-in,3
48215,2008,Barack H. Obama,Democratic,90261
48215,2008,"John S. McCain, III",Republican,39668
48215,2008,Bob Barr,Libertarian,718
48215,2008,Write-ins,-,188
48215,2008,Ralph Nader,Write-in,89
48215,2008,Charles O. Baldwin,Write-in,30
48215,2008,Alan Keyes,Write-in,8
48215,2008,Cynthia A. McKinney,Write-in,7
48215,2008,Brian Moore,Write-in,2
48215,2008,Jonathan E. Allen,Write-in,1
48167,2008,"John S. McCain, III",Republican,62258
48167,2008,Barack H. Obama,Democratic,41805
48167,2008,Bob Barr,Libertarian,744
48167,2008,Ralph Nader,Write-in,97
48167,2008,Charles O. Baldwin,Write-in,60
48167,2008,Alan Keyes,Write-in,21
48167,2008,Cynthia A. McKinney,Write-in,14
48167,2008,Brian Moore,Write-in,3
48167,2008,Write-ins,-,2
48039,2008,"John S. McCain, III",Republican,67515
48039,2008,Barack H. Obama,Democratic,36480
48039,2008,Bob Barr,Libertarian,726
48039,2008,Charles O. Baldwin,Write-in,128
48039,2008,Ralph Nader,Write-in,65
48039,2008,Cynthia A. McKinney,Write-in,13
48039,2008,Alan Keyes,Write-in,7
48039,2008,Jonathan E. Allen,Write-in,3
48039,2008,Write-ins,-,2
48039,2008,Brian Moore,Write-in,1
48355,2008,"John S. McCain, III",Republican,52391
48355,2008,Barack H. Obama,Democratic,47912
48355,2008,Bob Barr,Libertarian,792
48355,2008,Ralph Nader,Write-in,68
48355,2008,Charles O. Baldwin,Write-in,57
48355,2008,Alan Keyes,Write-in,5
48355,2008,Cynthia A. McKinney,Write-in,4
48355,2008,Brian Moore,Write-in,1
48303,2008,"John S. McCain, III",Republican,66304
48303,2008,Barack H. Obama,Democratic,30486
48303,2008,Bob Barr,Libertarian,644
48303,2008,Ralph Nader,Write-in,55
48303,2008,Charles O. Baldwin,Write-in,30
48303,2008,Alan Keyes,Write-in,11
48303,2008,Cynthia A. McKinney,Write-in,2
48303,2008,Brian Moore,Write-in,1
48303,2008,Jonathan E. Allen,Write-in,1
48027,2008,"John S. McCain, III",Republican,49242
48027,2008,Barack H. Obama,Democratic,40413
48027,2008,Bob Barr,Libertarian,542
48027,2008,Write-ins,-,257
48027,2008,Ralph Nader,Write-in,58
48027,2008,Charles O. Baldwin,Write-in,48
48027,2008,Alan Keyes,Write-in,18
48027,2008,Cynthia A. McKinney,Write-in,12
48061,2008,Barack H. Obama,Democratic,48480
48061,2008,"John S. McCain, III",Republican,26671
48061,2008,Bob Barr,Libertarian,457
48061,2008,Write-ins,-,420
48061,2008,Ralph Nader,Write-in,34
48061,2008,Charles O. Baldwin,Write-in,12
48061,2008,Cynthia A. McKinney,Write-in,2
48061,2008,Alan Keyes,Write-in,1
48245,2008,Barack H. Obama,Democratic,44888
48245,2008,"John S. McCain, III",Republican,42905
48245,2008,Bob Barr,Libertarian,436
48245,2008,Write-ins,-,134
48245,2008,Ralph Nader,Write-in,35
48245,2008,Charles O. Baldwin,Write-in,24
48245,2008,Alan Keyes,Write-in,6
48245,2008,Cynthia A. McKinney,Write-in,2
48423,2008,"John S. McCain, III",Republican,55187
48423,2008,Barack H. Obama,Democratic,23726
48423,2008,Bob Barr,Libertarian,415
48423,2008,Charles O. Baldwin,Write-in,109
48423,2008,Ralph Nader,Write-in,51
48423,2008,Cynthia A. McKinney,Write-in,29
48423,2008,Write-ins,-,24
48423,2008,Alan Keyes,Write-in,9
48423,2008,Brian Moore,Write-in,6
48423,2008,Jonathan E. Allen,Write-in,5
48309,2008,"John S. McCain, III",Republican,49044
48309,2008,Barack H. Obama,Democratic,29998
48309,2008,Bob Barr,Libertarian,492
48309,2008,Charles O. Baldwin,Write-in,69
48309,2008,Ralph Nader,Write-in,52
48309,2008,Alan Keyes,Write-in,9
48309,2008,Brian Moore,Write-in,6
48309,2008,Cynthia A. McKinney,Write-in,4
48209,2008,"John S. McCain, III",Republican,29638
48209,2008,Barack H. Obama,Democratic,28431
48209,2008,Bob Barr,Libertarian,720
48209,2008,Charles O. Baldwin,Write-in,131
48209,2008,Ralph Nader,Write-in,89
48209,2008,Cynthia A. McKinney,Write-in,23
48209,2008,Alan Keyes,Write-in,12
48209,2008,Write-ins,-,4
48209,2008,Brian Moore,Write-in,2
48209,2008,Jonathan E. Allen,Write-in,2
48041,2008,"John S. McCain, III",Republican,37465
48041,2008,Barack H. Obama,Democratic,20502
48041,2008,Bob Barr,Libertarian,597
48041,2008,Charles O. Baldwin,Write-in,46
48041,2008,Ralph Nader,Write-in,44
48041,2008,Cynthia A. McKinney,Write-in,10
48041,2008,Alan Keyes,Write-in,6
48041,2008,Jonathan E. Allen,Write-in,2
48041,2008,Brian Moore,Write-in,1
48139,2008,"John S. McCain, III",Republican,38078
48139,2008,Barack H. Obama,Democratic,15333
48139,2008,Bob Barr,Libertarian,346
48139,2008,Charles O. Baldwin,Write-in,47
48139,2008,Ralph Nader,Write-in,35
48139,2008,Alan Keyes,Write-in,8
48139,2008,Cynthia A. McKinney,Write-in,4
48139,2008,Write-ins,-,2
48091,2008,"John S. McCain, III",Republican,35233
48091,2008,Barack H. Obama,Democratic,12384
48091,2008,Bob Barr,Libertarian,393
48091,2008,Write-ins,-,103
48091,2008,Charles O. Baldwin,Write-in,61
48091,2008,Ralph Nader,Write-in,55
48091,2008,Alan Keyes,Write-in,24
48091,2008,Brian Moore,Write-in,5
48091,2008,Cynthia A. McKinney,Write-in,3
48187,2008,"John S. McCain, III",Republican,30869
48187,2008,Barack H. Obama,Democratic,16156
48187,2008,Bob Barr,Libertarian,362
48187,2008,Write-ins,-,99
48187,2008,Charles O. Baldwin,Write-in,38
48187,2008,Ralph Nader,Write-in,20
48187,2008,Alan Keyes,Write-in,15
48187,2008,Cynthia A. McKinney,Write-in,1
48251,2008,"John S. McCain, III",Republican,36685
48251,2008,Barack H. Obama,Democratic,12912
48251,2008,Bob Barr,Libertarian,355
48251,2008,Charles O. Baldwin,Write-in,44
48251,2008,Ralph Nader,Write-in,38
48251,2008,Alan Keyes,Write-in,8
48251,2008,Cynthia A. McKinney,Write-in,6
48251,2008,Brian Moore,Write-in,1
48251,2008,Write-ins,-,1
48479,2008,Barack H. Obama,Democratic,33452
48479,2008,"John S. McCain, III",Republican,13119
48479,2008,Bob Barr,Libertarian,200
48479,2008,Ralph Nader,Write-in,32
48479,2008,Charles O. Baldwin,Write-in,12
48479,2008,Cynthia A. McKinney,Write-in,4
48479,2008,Brian Moore,Write-in,1
48479,2008,Jonathan E. Allen,Write-in,1
48367,2008,"John S. McCain, III",Republican,36974
48367,2008,Barack H. Obama,Democratic,10502
48367,2008,Bob Barr,Libertarian,380
48367,2008,Charles O. Baldwin,Write-in,60
48367,2008,Ralph Nader,Write-in,27
48367,2008,Alan Keyes,Write-in,7
48367,2008,Cynthia A. McKinney,Write-in,1
48381,2008,"John S. McCain, III",Republican,41948
48381,2008,Barack H. Obama,Democratic,9468
48381,2008,Bob Barr,Libertarian,336
48381,2008,Charles O. Baldwin,Write-in,40
48381,2008,Ralph Nader,Write-in,30
48381,2008,Alan Keyes,Write-in,7
48381,2008,Cynthia A. McKinney,Write-in,2
48381,2008,Jonathan E. Allen,Write-in,1
48329,2008,"John S. McCain, III",Republican,36155
48329,2008,Barack H. Obama,Democratic,9691
48329,2008,Bob Barr,Libertarian,308
48329,2008,Write-ins,-,59
48329,2008,Ralph Nader,Write-in,29
48329,2008,Charles O. Baldwin,Write-in,28
48329,2008,Alan Keyes,Write-in,3
48329,2008,Cynthia A. McKinney,Write-in,1
48181,2008,"John S. McCain, III",Republican,31136
48181,2008,Barack H. Obama,Democratic,13900
48181,2008,Bob Barr,Libertarian,342
48181,2008,Write-ins,-,88
48181,2008,Charles O. Baldwin,Write-in,54
48181,2008,Ralph Nader,Write-in,30
48181,2008,Alan Keyes,Write-in,10
48181,2008,Cynthia A. McKinney,Write-in,2
48181,2008,Jonathan E. Allen,Write-in,2
48441,2008,"John S. McCain, III",Republican,34317
48441,2008,Barack H. Obama,Democratic,12690
48441,2008,Bob Barr,Libertarian,362
48441,2008,Ralph Nader,Write-in,30
48441,2008,Charles O. Baldwin,Write-in,30
48441,2008,Alan Keyes,Write-in,5
48441,2008,Brian Moore,Write-in,3
48441,2008,Write-ins,-,1
48441,2008,Jonathan E. Allen,Write-in,1
48183,2008,"John S. McCain, III",Republican,29203
48183,2008,Barack H. Obama,Democratic,13166
48183,2008,Bob Barr,Libertarian,181
48183,2008,Charles O. Baldwin,Write-in,44
48183,2008,Ralph Nader,Write-in,10
48183,2008,Cynthia A. McKinney,Write-in,2
48183,2008,Alan Keyes,Write-in,2
48183,2008,Brian Moore,Write-in,1
48183,2008,Jonathan E. Allen,Write-in,1
48257,2008,"John S. McCain, III",Republican,23735
48257,2008,Barack H. Obama,Democratic,11161
48257,2008,Bob Barr,Libertarian,209
48257,2008,Charles O. Baldwin,Write-in,20
48257,2008,Ralph Nader,Write-in,17
48257,2008,Cynthia A. McKinney,Write-in,2
48257,2008,Alan Keyes,Write-in,1
48397,2008,"John S. McCain, III",Republican,23300
48397,2008,Barack H. Obama,Democratic,8492
48397,2008,Bob Barr,Libertarian,237
48397,2008,Write-ins,-,96
48397,2008,Charles O. Baldwin,Write-in,19
48397,2008,Ralph Nader,Write-in,15
48397,2008,Alan Keyes,Write-in,3
48451,2008,"John S. McCain, III",Republican,27362
48451,2008,Barack H. Obama,Democratic,11158
48451,2008,Bob Barr,Libertarian,275
48451,2008,Ralph Nader,Write-in,30
48451,2008,Charles O. Baldwin,Write-in,29
48451,2008,Cynthia A. McKinney,Write-in,4
48451,2008,Alan Keyes,Write-in,2
48451,2008,Jonathan E. Allen,Write-in,1
48485,2008,"John S. McCain, III",Republican,31731
48485,2008,Barack H. Obama,Democratic,13868
48485,2008,Bob Barr,Libertarian,328
48485,2008,Ralph Nader,Write-in,27
48485,2008,Charles O. Baldwin,Write-in,20
48485,2008,Alan Keyes,Write-in,4
48485,2008,Cynthia A. McKinney,Write-in,3
48485,2008,Brian Moore,Write-in,1
48135,2008,"John S. McCain, III",Republican,26199
48135,2008,Barack H. Obama,Democratic,9123
48135,2008,Bob Barr,Libertarian,241
48135,2008,Write-ins,-,45
48135,2008,Ralph Nader,Write-in,27
48135,2008,Charles O. Baldwin,Write-in,15
48135,2008,Alan Keyes,Write-in,1
48037,2008,"John S. McCain, III",Republican,24162
48037,2008,Barack H. Obama,Democratic,10815
48037,2008,Bob Barr,Libertarian,173
48037,2008,Ralph Nader,Write-in,14
48037,2008,Charles O. Baldwin,Write-in,14
48037,2008,Alan Keyes,Write-in,6
48037,2008,Brian Moore,Write-in,1
48037,2008,Jonathan E. Allen,Write-in,1
48361,2008,"John S. McCain, III",Republican,21509
48361,2008,Barack H. Obama,Democratic,7646
48361,2008,Bob Barr,Libertarian,227
48361,2008,Ralph Nader,Write-in,12
48361,2008,Charles O. Baldwin,Write-in,10
48361,2008,Cynthia A. McKinney,Write-in,1
48361,2008,Alan Keyes,Write-in,1
48231,2008,"John S. McCain, III",Republican,20573
48231,2008,Barack H. Obama,Democratic,8594
48231,2008,Bob Barr,Libertarian,256
48231,2008,Charles O. Baldwin,Write-in,47
48231,2008,Ralph Nader,Write-in,36
48231,2008,Alan Keyes,Write-in,11
48231,2008,Cynthia A. McKinney,Write-in,3
48231,2008,Brian Moore,Write-in,3
48231,2008,Jonathan E. Allen,Write-in,1
48469,2008,"John S. McCain, III",Republican,19878
48469,2008,Barack H. Obama,Democratic,9832
48469,2008,Bob Barr,Libertarian,168
48469,2008,Write-ins,-,89
48469,2008,Charles O. Baldwin,Write-in,31
48469,2008,Ralph Nader,Write-in,21
48469,2008,Alan Keyes,Write-in,1
48213,2008,"John S. McCain, III",Republican,20857
48213,2008,Barack H. Obama,Democratic,7913
48213,2008,Bob Barr,Libertarian,196
48213,2008,Charles O. Baldwin,Write-in,18
48213,2008,Ralph Nader,Write-in,8
48213,2008,Alan Keyes,Write-in,1
48005,2008,"John S. McCain, III",Republican,19569
48005,2008,Barack H. Obama,Democratic,9379
48005,2008,Bob Barr,Libertarian,189
48005,2008,Charles O. Baldwin,Write-in,9
48005,2008,Ralph Nader,Write-in,6
48005,2008,Alan Keyes,Write-in,1
48375,2008,"John S. McCain, III",Republican,20761
48375,2008,Barack H. Obama,Democratic,8939
48375,2008,Bob Barr,Libertarian,250
48375,2008,Ralph Nader,Write-in,34
48375,2008,Charles O. Baldwin,Write-in,21
48375,2008,Alan Keyes,Write-in,4
48375,2008,Cynthia A. McKinney,Write-in,2
48375,2008,Brian Moore,Write-in,1
48375,2008,Write-ins,-,1
48021,2008,"John S. McCain, III",Republican,13817
48021,2008,Barack H. Obama,Democratic,11687
48021,2008,Bob Barr,Libertarian,318
48021,2008,Write-ins,-,144
48021,2008,Charles O. Baldwin,Write-in,46
48021,2008,Ralph Nader,Write-in,35
48021,2008,Alan Keyes,Write-in,8
48021,2008,Cynthia A. McKinney,Write-in,6
48021,2008,Jonathan E. Allen,Write-in,1
48203,2008,"John S. McCain, III",Republican,17103
48203,2008,Barack H. Obama,Democratic,8887
48203,2008,Bob Barr,Libertarian,140
48203,2008,Charles O. Baldwin,Write-in,16
48203,2008,Ralph Nader,Write-in,8
48203,2008,Cynthia A. McKinney,Write-in,2
48203,2008,Alan Keyes,Write-in,2
48221,2008,"John S. McCain, III",Republican,17299
48221,2008,Barack H. Obama,Democratic,5087
48221,2008,Bob Barr,Libertarian,171
48221,2008,Write-ins,-,28
48221,2008,Charles O. Baldwin,Write-in,18
48221,2008,Ralph Nader,Write-in,17
48221,2008,Jonathan E. Allen,Write-in,3
48221,2008,Brian Moore,Write-in,1
48497,2008,"John S. McCain, III",Republican,15973
48497,2008,Barack H. Obama,Democratic,4471
48497,2008,Bob Barr,Libertarian,145
48497,2008,Charles O. Baldwin,Write-in,24
48497,2008,Ralph Nader,Write-in,23
48497,2008,Alan Keyes,Write-in,2
48497,2008,Brian Moore,Write-in,1
48291,2008,"John S. McCain, III",Republican,15448
48291,2008,Barack H. Obama,Democratic,5991
48291,2008,Bob Barr,Libertarian,156
48291,2008,Write-ins,-,37
48291,2008,Ron Paul,-,24
48291,2008,Ralph Nader,Write-in,16
48291,2008,Charles O. Baldwin,Write-in,13
48291,2008,Cynthia A. McKinney,Write-in,1
48291,2008,Alan Keyes,Write-in,1
48265,2008,"John S. McCain, III",Republican,16752
48265,2008,Barack H. Obama,Democratic,5570
48265,2008,Bob Barr,Libertarian,156
48265,2008,Ralph Nader,Write-in,41
48265,2008,Charles O. Baldwin,Write-in,22
48265,2008,Alan Keyes,Write-in,13
48265,2008,Cynthia A. McKinney,Write-in,1
48265,2008,Jonathan E. Allen,Write-in,1
48199,2008,"John S. McCain, III",Republican,16603
48199,2008,Barack H. Obama,Democratic,3939
48199,2008,Bob Barr,Libertarian,155
48199,2008,Ralph Nader,Write-in,4
48199,2008,Charles O. Baldwin,Write-in,1
48347,2008,"John S. McCain, III",Republican,14828
48347,2008,Barack H. Obama,Democratic,8393
48347,2008,Bob Barr,Libertarian,124
48347,2008,Charles O. Baldwin,Write-in,25
48347,2008,Ralph Nader,Write-in,14
48347,2008,Cynthia A. McKinney,Write-in,3
48347,2008,Alan Keyes,Write-in,3
48347,2008,Brian Moore,Write-in,1
48467,2008,"John S. McCain, III",Republican,15734
48467,2008,Barack H. Obama,Democratic,4505
48467,2008,Bob Barr,Libertarian,142
48467,2008,Ralph Nader,Write-in,6
48467,2008,Charles O. Baldwin,Write-in,5
48467,2008,Alan Keyes,Write-in,2
48467,2008,Cynthia A. McKinney,Write-in,1
48409,2008,"John S. McCain, III",Republican,12404
48409,2008,Barack H. Obama,Democratic,8854
48409,2008,Bob Barr,Libertarian,110
48409,2008,Ralph Nader,Write-in,14
48409,2008,Charles O. Baldwin,Write-in,11
48409,2008,Cynthia A. McKinney,Write-in,2
48409,2008,Alan Keyes,Write-in,1
48259,2008,"John S. McCain, III",Republican,12971
48259,2008,Barack H. Obama,Democratic,3599
48259,2008,Bob Barr,Libertarian,107
48259,2008,Write-ins,-,33
48259,2008,Charles O. Baldwin,Write-in,16
48259,2008,Ralph Nader,Write-in,12
48259,2008,Alan Keyes,Write-in,6
48259,2008,Cynthia A. McKinney,Write-in,2
48373,2008,"John S. McCain, III",Republican,13731
48373,2008,Barack H. Obama,Democratic,6230
48373,2008,Bob Barr,Libertarian,179
48373,2008,Ralph Nader,Write-in,6
48373,2008,Charles O. Baldwin,Write-in,3
48471,2008,"John S. McCain, III",Republican,11623
48471,2008,Barack H. Obama,Democratic,7334
48471,2008,Bob Barr,Libertarian,148
48471,2008,Charles O. Baldwin,Write-in,20
48471,2008,Ralph Nader,Write-in,11
48471,2008,Alan Keyes,Write-in,8
48471,2008,Cynthia A. McKinney,Write-in,1
48471,2008,Jonathan E. Allen,Write-in,1
48493,2008,"John S. McCain, III",Republican,10904
48493,2008,Barack H. Obama,Democratic,5362
48493,2008,Bob Barr,Libertarian,87
48493,2008,Charles O. Baldwin,Write-in,6
48493,2008,Cynthia A. McKinney,Write-in,3
48493,2008,Ralph Nader,Write-in,2
48493,2008,Alan Keyes,Write-in,1
48493,2008,Jonathan E. Allen,Write-in,1
48053,2008,"John S. McCain, III",Republican,12059
48053,2008,Barack H. Obama,Democratic,4608
48053,2008,Bob Barr,Libertarian,190
48053,2008,Charles O. Baldwin,Write-in,20
48053,2008,Ralph Nader,Write-in,12
48053,2008,Alan Keyes,Write-in,2
48053,2008,Cynthia A. McKinney,Write-in,1
48053,2008,Write-ins,-,1
48401,2008,"John S. McCain, III",Republican,13646
48401,2008,Barack H. Obama,Democratic,4983
48401,2008,Bob Barr,Libertarian,77
48401,2008,Charles O. Baldwin,Write-in,9
48401,2008,Ralph Nader,Write-in,3
48401,2008,Cynthia A. McKinney,Write-in,2
48401,2008,Alan Keyes,Write-in,2
48499,2008,"John S. McCain, III",Republican,13658
