fips,election,candidate,party,vote
21135,2000,Ralph Nader,Green,39
21135,2000,Patrick Buchanan,Reform,8
21135,2000,Harry Browne,Libertarian,5
21135,2000,John Hagelin,Natural Law,4
21135,2000,Howard Phillips,Constitution,2
21061,2000,George W. Bush,Republican,3250
21061,2000,Albert Gore Jr.,Democratic,1710
21061,2000,Ralph Nader,Green,17
21061,2000,Patrick Buchanan,Reform,9
21061,2000,Harry Browne,Libertarian,7
21061,2000,Howard Phillips,Constitution,1
21061,2000,John Hagelin,Natural Law,1
21153,2000,George W. Bush,Republican,2785
21153,2000,Albert Gore Jr.,Democratic,2603
21153,2000,Ralph Nader,Green,23
21153,2000,Patrick Buchanan,Reform,14
21153,2000,Harry Browne,Libertarian,14
21153,2000,Howard Phillips,Constitution,8
21153,2000,John Hagelin,Natural Law,6
21187,2000,George W. Bush,Republican,2582
21187,2000,Albert Gore Jr.,Democratic,1394
21187,2000,Ralph Nader,Green,68
21187,2000,Patrick Buchanan,Reform,17
21187,2000,Harry Browne,Libertarian,8
21187,2000,John Hagelin,Natural Law,1
21171,2000,George W. Bush,Republican,4377
21171,2000,Albert Gore Jr.,Democratic,1158
21171,2000,Ralph Nader,Green,15
21171,2000,Patrick Buchanan,Reform,9
21171,2000,Harry Browne,Libertarian,5
21171,2000,John Hagelin,Natural Law,5
21197,2000,George W. Bush,Republican,2258
21197,2000,Albert Gore Jr.,Democratic,2008
21197,2000,Ralph Nader,Green,63
21197,2000,Patrick Buchanan,Reform,15
21197,2000,Harry Browne,Libertarian,9
21197,2000,John Hagelin,Natural Law,5
21197,2000,Howard Phillips,Constitution,4
21219,2000,George W. Bush,Republican,2646
21219,2000,Albert Gore Jr.,Democratic,1496
21219,2000,Ralph Nader,Green,14
21219,2000,Patrick Buchanan,Reform,13
21219,2000,Harry Browne,Libertarian,8
21219,2000,John Hagelin,Natural Law,6
21219,2000,Howard Phillips,Constitution,4
21175,2000,George W. Bush,Republican,2295
21175,2000,Albert Gore Jr.,Democratic,1875
21175,2000,Ralph Nader,Green,44
21175,2000,Patrick Buchanan,Reform,11
21175,2000,John Hagelin,Natural Law,8
21175,2000,Harry Browne,Libertarian,6
21175,2000,Howard Phillips,Constitution,1
21139,2000,George W. Bush,Republican,2118
21139,2000,Albert Gore Jr.,Democratic,2022
21139,2000,Ralph Nader,Green,43
21139,2000,Patrick Buchanan,Reform,24
21139,2000,Howard Phillips,Constitution,12
21139,2000,Harry Browne,Libertarian,10
21139,2000,John Hagelin,Natural Law,1
21169,2000,George W. Bush,Republican,2476
21169,2000,Albert Gore Jr.,Democratic,1318
21169,2000,Ralph Nader,Green,41
21169,2000,Patrick Buchanan,Reform,5
21169,2000,Harry Browne,Libertarian,5
21169,2000,John Hagelin,Natural Law,3
21169,2000,Howard Phillips,Constitution,1
21011,2000,George W. Bush,Republican,2303
21011,2000,Albert Gore Jr.,Democratic,2087
21011,2000,Ralph Nader,Green,49
21011,2000,Patrick Buchanan,Reform,17
21011,2000,John Hagelin,Natural Law,11
21011,2000,Howard Phillips,Constitution,4
21011,2000,Harry Browne,Libertarian,2
21149,2000,George W. Bush,Republican,2219
21149,2000,Albert Gore Jr.,Democratic,1747
21149,2000,Ralph Nader,Green,44
21149,2000,Patrick Buchanan,Reform,6
21149,2000,John Hagelin,Natural Law,4
21149,2000,Harry Browne,Libertarian,2
21131,2000,George W. Bush,Republican,3159
21131,2000,Albert Gore Jr.,Democratic,1210
21131,2000,Ralph Nader,Green,28
21131,2000,Harry Browne,Libertarian,15
21131,2000,Patrick Buchanan,Reform,10
21131,2000,John Hagelin,Natural Law,7
21131,2000,Howard Phillips,Constitution,5
21053,2000,George W. Bush,Republican,3224
21053,2000,Albert Gore Jr.,Democratic,1032
21053,2000,Ralph Nader,Green,24
21053,2000,Patrick Buchanan,Reform,14
21053,2000,Howard Phillips,Constitution,4
21053,2000,John Hagelin,Natural Law,4
21053,2000,Harry Browne,Libertarian,3
21091,2000,George W. Bush,Republican,2032
21091,2000,Albert Gore Jr.,Democratic,1508
21091,2000,Ralph Nader,Green,49
21091,2000,Patrick Buchanan,Reform,12
21091,2000,John Hagelin,Natural Law,5
21091,2000,Harry Browne,Libertarian,2
21091,2000,Howard Phillips,Constitution,2
21007,2000,Albert Gore Jr.,Democratic,1880
21007,2000,George W. Bush,Republican,1824
21007,2000,Patrick Buchanan,Reform,29
21007,2000,Ralph Nader,Green,23
21007,2000,Harry Browne,Libertarian,6
21007,2000,Howard Phillips,Constitution,4
21007,2000,John Hagelin,Natural Law,3
21007,2000,Write-ins,-,1
21055,2000,George W. Bush,Republican,2469
21055,2000,Albert Gore Jr.,Democratic,1610
21055,2000,Ralph Nader,Green,41
21055,2000,Patrick Buchanan,Reform,24
21055,2000,Harry Browne,Libertarian,4
21055,2000,Howard Phillips,Constitution,3
21055,2000,John Hagelin,Natural Law,3
21143,2000,George W. Bush,Republican,1688
21143,2000,Albert Gore Jr.,Democratic,1680
21143,2000,Ralph Nader,Green,30
21143,2000,Patrick Buchanan,Reform,13
21143,2000,Harry Browne,Libertarian,4
21143,2000,John Hagelin,Natural Law,4
21143,2000,Howard Phillips,Constitution,1
21159,2000,George W. Bush,Republican,2667
21159,2000,Albert Gore Jr.,Democratic,1714
21159,2000,Ralph Nader,Green,36
21159,2000,John Hagelin,Natural Law,13
21159,2000,Patrick Buchanan,Reform,10
21159,2000,Harry Browne,Libertarian,8
21159,2000,Howard Phillips,Constitution,8
21041,2000,George W. Bush,Republican,1818
21041,2000,Albert Gore Jr.,Democratic,1601
21041,2000,Ralph Nader,Green,57
21041,2000,Harry Browne,Libertarian,9
21041,2000,Patrick Buchanan,Reform,8
21041,2000,Howard Phillips,Constitution,3
21041,2000,John Hagelin,Natural Law,3
21223,2000,George W. Bush,Republican,1837
21223,2000,Albert Gore Jr.,Democratic,1181
21223,2000,Ralph Nader,Green,37
21223,2000,Patrick Buchanan,Reform,12
21223,2000,Harry Browne,Libertarian,7
21223,2000,John Hagelin,Natural Law,6
21223,2000,Howard Phillips,Constitution,1
21023,2000,George W. Bush,Republican,2065
21023,2000,Albert Gore Jr.,Democratic,888
21023,2000,Ralph Nader,Green,37
21023,2000,Patrick Buchanan,Reform,18
21023,2000,Harry Browne,Libertarian,8
21023,2000,Howard Phillips,Constitution,2
21023,2000,John Hagelin,Natural Law,1
21077,2000,George W. Bush,Republican,1345
21077,2000,Albert Gore Jr.,Democratic,1049
21077,2000,Ralph Nader,Green,38
21077,2000,Harry Browne,Libertarian,11
21077,2000,Patrick Buchanan,Reform,8
21077,2000,John Hagelin,Natural Law,6
21077,2000,Howard Phillips,Constitution,2
21057,2000,George W. Bush,Republican,2220
21057,2000,Albert Gore Jr.,Democratic,736
21057,2000,Ralph Nader,Green,22
21057,2000,Harry Browne,Libertarian,13
21057,2000,Patrick Buchanan,Reform,8
21057,2000,Howard Phillips,Constitution,4
21057,2000,John Hagelin,Natural Law,3
21063,2000,Albert Gore Jr.,Democratic,1525
21063,2000,George W. Bush,Republican,827
21063,2000,Ralph Nader,Green,19
21063,2000,Patrick Buchanan,Reform,3
21063,2000,John Hagelin,Natural Law,3
21063,2000,Harry Browne,Libertarian,2
21063,2000,Howard Phillips,Constitution,2
21181,2000,George W. Bush,Republican,1613
21181,2000,Albert Gore Jr.,Democratic,994
21181,2000,Ralph Nader,Green,42
21181,2000,Patrick Buchanan,Reform,12
21181,2000,Harry Browne,Libertarian,7
21181,2000,Howard Phillips,Constitution,4
21181,2000,John Hagelin,Natural Law,1
21165,2000,George W. Bush,Republican,1170
21165,2000,Albert Gore Jr.,Democratic,1038
21165,2000,Ralph Nader,Green,19
21165,2000,Patrick Buchanan,Reform,10
21165,2000,Howard Phillips,Constitution,6
21165,2000,Harry Browne,Libertarian,4
21165,2000,John Hagelin,Natural Law,2
21129,2000,George W. Bush,Republican,1893
21129,2000,Albert Gore Jr.,Democratic,836
21129,2000,Ralph Nader,Green,17
21129,2000,Patrick Buchanan,Reform,8
21129,2000,John Hagelin,Natural Law,8
21129,2000,Harry Browne,Libertarian,2
21237,2000,George W. Bush,Republican,1267
21237,2000,Albert Gore Jr.,Democratic,1136
21237,2000,Ralph Nader,Green,11
21237,2000,Harry Browne,Libertarian,4
21237,2000,Howard Phillips,Constitution,3
21237,2000,Patrick Buchanan,Reform,2
21237,2000,John Hagelin,Natural Law,2
21039,2000,George W. Bush,Republican,1405
21039,2000,Albert Gore Jr.,Democratic,1149
21039,2000,Ralph Nader,Green,14
21039,2000,Patrick Buchanan,Reform,14
21039,2000,Howard Phillips,Constitution,5
21039,2000,Harry Browne,Libertarian,3
21039,2000,John Hagelin,Natural Law,3
21075,2000,Albert Gore Jr.,Democratic,1452
21075,2000,George W. Bush,Republican,1293
21075,2000,Ralph Nader,Green,20
21075,2000,Patrick Buchanan,Reform,10
21075,2000,John Hagelin,Natural Law,9
21075,2000,Harry Browne,Libertarian,2
21075,2000,Howard Phillips,Constitution,2
21105,2000,George W. Bush,Republican,1151
21105,2000,Albert Gore Jr.,Democratic,940
21105,2000,Ralph Nader,Green,18
21105,2000,Patrick Buchanan,Reform,13
21105,2000,Harry Browne,Libertarian,1
21105,2000,John Hagelin,Natural Law,1
21189,2000,George W. Bush,Republican,1466
21189,2000,Albert Gore Jr.,Democratic,339
21189,2000,Ralph Nader,Green,10
21189,2000,Patrick Buchanan,Reform,5
21189,2000,Harry Browne,Libertarian,3
21189,2000,John Hagelin,Natural Law,2
21189,2000,Howard Phillips,Constitution,1
21201,2000,George W. Bush,Republican,630
21201,2000,Albert Gore Jr.,Democratic,341
21201,2000,Ralph Nader,Green,24
21201,2000,John Hagelin,Natural Law,2
21201,2000,Patrick Buchanan,Reform,1
22033,2000,George W. Bush,Republican,89128
22033,2000,Albert Gore Jr.,Democratic,76516
22033,2000,Ralph Nader,Green,2105
22033,2000,Patrick Buchanan,Reform,687
22033,2000,Harry Browne,Libertarian,323
22033,2000,Howard Phillips,Constitution,92
22033,2000,James Harris,Soc. Workers,82
22033,2000,John Hagelin,Natural Law,56
22051,2000,George W. Bush,Republican,105003
22051,2000,Albert Gore Jr.,Democratic,70411
22051,2000,Ralph Nader,Green,2293
22051,2000,Patrick Buchanan,Reform,988
22051,2000,Harry Browne,Libertarian,267
22051,2000,Howard Phillips,Constitution,82
22051,2000,John Hagelin,Natural Law,54
22051,2000,James Harris,Soc. Workers,53
22071,2000,Albert Gore Jr.,Democratic,137630
22071,2000,George W. Bush,Republican,39404
22071,2000,Ralph Nader,Green,3025
22071,2000,Patrick Buchanan,Reform,638
22071,2000,Harry Browne,Libertarian,295
22071,2000,James Harris,Soc. Workers,84
22071,2000,Howard Phillips,Constitution,83
22071,2000,John Hagelin,Natural Law,62
22103,2000,George W. Bush,Republican,59193
22103,2000,Albert Gore Jr.,Democratic,22722
22103,2000,Ralph Nader,Green,1199
22103,2000,Patrick Buchanan,Reform,434
22103,2000,Harry Browne,Libertarian,106
22103,2000,Howard Phillips,Constitution,42
22103,2000,John Hagelin,Natural Law,23
22103,2000,James Harris,Soc. Workers,18
22017,2000,Albert Gore Jr.,Democratic,47530
22017,2000,George W. Bush,Republican,46807
22017,2000,Ralph Nader,Green,734
22017,2000,Patrick Buchanan,Reform,338
22017,2000,Harry Browne,Libertarian,113
22017,2000,Howard Phillips,Constitution,59
22017,2000,John Hagelin,Natural Law,32
22017,2000,James Harris,Soc. Workers,26
22055,2000,George W. Bush,Republican,48491
22055,2000,Albert Gore Jr.,Democratic,27190
22055,2000,Ralph Nader,Green,1510
22055,2000,Patrick Buchanan,Reform,618
22055,2000,Howard Phillips,Constitution,233
22055,2000,Harry Browne,Libertarian,161
22055,2000,John Hagelin,Natural Law,58
22055,2000,James Harris,Soc. Workers,32
22019,2000,George W. Bush,Republican,38086
22019,2000,Albert Gore Jr.,Democratic,33919
22019,2000,Ralph Nader,Green,895
22019,2000,Patrick Buchanan,Reform,529
22019,2000,Harry Browne,Libertarian,110
22019,2000,Howard Phillips,Constitution,49
22019,2000,James Harris,Soc. Workers,27
22019,2000,John Hagelin,Natural Law,21
22073,2000,George W. Bush,Republican,35107
22073,2000,Albert Gore Jr.,Democratic,21457
22073,2000,Patrick Buchanan,Reform,615
22073,2000,Ralph Nader,Green,529
22073,2000,Howard Phillips,Constitution,315
22073,2000,Harry Browne,Libertarian,101
22073,2000,John Hagelin,Natural Law,46
22073,2000,James Harris,Soc. Workers,41
22063,2000,George W. Bush,Republican,24889
22063,2000,Albert Gore Jr.,Democratic,11008
22063,2000,Ralph Nader,Green,384
22063,2000,Patrick Buchanan,Reform,331
22063,2000,Howard Phillips,Constitution,147
22063,2000,Harry Browne,Libertarian,59
22063,2000,John Hagelin,Natural Law,25
22063,2000,James Harris,Soc. Workers,22
22079,2000,George W. Bush,Republican,28831
22079,2000,Albert Gore Jr.,Democratic,18898
22079,2000,Patrick Buchanan,Reform,461
22079,2000,Ralph Nader,Green,446
22079,2000,Howard Phillips,Constitution,257
22079,2000,Harry Browne,Libertarian,82
22079,2000,John Hagelin,Natural Law,28
22079,2000,James Harris,Soc. Workers,21
22005,2000,George W. Bush,Republican,16818
22005,2000,Albert Gore Jr.,Democratic,13385
22005,2000,Ralph Nader,Green,340
22005,2000,Patrick Buchanan,Reform,201
22005,2000,Harry Browne,Libertarian,47
22005,2000,Howard Phillips,Constitution,31
22005,2000,John Hagelin,Natural Law,11
22005,2000,James Harris,Soc. Workers,11
22105,2000,George W. Bush,Republican,20421
22105,2000,Albert Gore Jr.,Democratic,15843
22105,2000,Ralph Nader,Green,405
22105,2000,Patrick Buchanan,Reform,301
22105,2000,Harry Browne,Libertarian,65
22105,2000,Howard Phillips,Constitution,60
22105,2000,James Harris,Soc. Workers,38
22105,2000,John Hagelin,Natural Law,22
22015,2000,George W. Bush,Republican,23224
22015,2000,Albert Gore Jr.,Democratic,11933
22015,2000,Ralph Nader,Green,295
22015,2000,Howard Phillips,Constitution,220
22015,2000,Patrick Buchanan,Reform,184
22015,2000,Harry Browne,Libertarian,39
22015,2000,John Hagelin,Natural Law,11
22015,2000,James Harris,Soc. Workers,9
22109,2000,George W. Bush,Republican,21314
22109,2000,Albert Gore Jr.,Democratic,14414
22109,2000,Patrick Buchanan,Reform,351
22109,2000,Ralph Nader,Green,310
22109,2000,Howard Phillips,Constitution,196
22109,2000,Harry Browne,Libertarian,43
22109,2000,James Harris,Soc. Workers,28
22109,2000,John Hagelin,Natural Law,19
22057,2000,George W. Bush,Republican,18575
22057,2000,Albert Gore Jr.,Democratic,14627
22057,2000,Patrick Buchanan,Reform,457
22057,2000,Ralph Nader,Green,424
22057,2000,Howard Phillips,Constitution,231
22057,2000,Harry Browne,Libertarian,70
22057,2000,James Harris,Soc. Workers,44
22057,2000,John Hagelin,Natural Law,21
22097,2000,Albert Gore Jr.,Democratic,18067
22097,2000,George W. Bush,Republican,15449
22097,2000,Patrick Buchanan,Reform,318
22097,2000,Ralph Nader,Green,225
22097,2000,Howard Phillips,Constitution,32
22097,2000,Harry Browne,Libertarian,23
22097,2000,James Harris,Soc. Workers,22
22097,2000,John Hagelin,Natural Law,15
22045,2000,George W. Bush,Republican,17236
22045,2000,Albert Gore Jr.,Democratic,11762
22045,2000,Ralph Nader,Green,365
22045,2000,Patrick Buchanan,Reform,352
22045,2000,Howard Phillips,Constitution,153
22045,2000,Harry Browne,Libertarian,75
22045,2000,John Hagelin,Natural Law,41
22045,2000,James Harris,Soc. Workers,36
22001,2000,George W. Bush,Republican,13814
22001,2000,Albert Gore Jr.,Democratic,8892
22001,2000,Patrick Buchanan,Reform,255
22001,2000,Ralph Nader,Green,227
22001,2000,Harry Browne,Libertarian,15
22001,2000,Howard Phillips,Constitution,15
22001,2000,James Harris,Soc. Workers,11
22001,2000,John Hagelin,Natural Law,9
22089,2000,George W. Bush,Republican,11981
22089,2000,Albert Gore Jr.,Democratic,8918
22089,2000,Ralph Nader,Green,215
22089,2000,Patrick Buchanan,Reform,181
22089,2000,Howard Phillips,Constitution,161
22089,2000,Harry Browne,Libertarian,30
22089,2000,John Hagelin,Natural Law,12
22089,2000,James Harris,Soc. Workers,12
22099,2000,George W. Bush,Republican,9961
22099,2000,Albert Gore Jr.,Democratic,9853
22099,2000,Patrick Buchanan,Reform,406
22099,2000,Ralph Nader,Green,268
22099,2000,Howard Phillips,Constitution,138
22099,2000,Harry Browne,Libertarian,55
22099,2000,John Hagelin,Natural Law,51
22099,2000,James Harris,Soc. Workers,46
22113,2000,George W. Bush,Republican,12495
22113,2000,Albert Gore Jr.,Democratic,8704
22113,2000,Patrick Buchanan,Reform,392
22113,2000,Ralph Nader,Green,307
22113,2000,Howard Phillips,Constitution,268
22113,2000,Harry Browne,Libertarian,36
22113,2000,John Hagelin,Natural Law,17
22113,2000,James Harris,Soc. Workers,16
22101,2000,George W. Bush,Republican,11325
22101,2000,Albert Gore Jr.,Democratic,9851
22101,2000,Patrick Buchanan,Reform,235
22101,2000,Ralph Nader,Green,214
22101,2000,Howard Phillips,Constitution,98
22101,2000,Harry Browne,Libertarian,43
22101,2000,John Hagelin,Natural Law,24
22101,2000,James Harris,Soc. Workers,20
22095,2000,Albert Gore Jr.,Democratic,9745
22095,2000,George W. Bush,Republican,7423
22095,2000,Patrick Buchanan,Reform,212
22095,2000,Ralph Nader,Green,164
22095,2000,Howard Phillips,Constitution,112
22095,2000,Harry Browne,Libertarian,25
22095,2000,James Harris,Soc. Workers,17
22095,2000,John Hagelin,Natural Law,15
22061,2000,George W. Bush,Republican,9246
22061,2000,Albert Gore Jr.,Democratic,6851
22061,2000,Patrick Buchanan,Reform,148
22061,2000,Howard Phillips,Constitution,132
22061,2000,Ralph Nader,Green,124
22061,2000,Harry Browne,Libertarian,25
22061,2000,John Hagelin,Natural Law,15
22061,2000,James Harris,Soc. Workers,10
22117,2000,George W. Bush,Republican,8983
22117,2000,Albert Gore Jr.,Democratic,7399
22117,2000,Patrick Buchanan,Reform,187
22117,2000,Howard Phillips,Constitution,135
22117,2000,Ralph Nader,Green,126
22117,2000,Harry Browne,Libertarian,29
22117,2000,John Hagelin,Natural Law,20
22117,2000,James Harris,Soc. Workers,8
22119,2000,George W. Bush,Republican,9420
22119,2000,Albert Gore Jr.,Democratic,7197
22119,2000,Patrick Buchanan,Reform,183
22119,2000,Ralph Nader,Green,120
22119,2000,Howard Phillips,Constitution,116
22119,2000,Harry Browne,Libertarian,40
22119,2000,James Harris,Soc. Workers,9
22119,2000,John Hagelin,Natural Law,5
22115,2000,George W. Bush,Republican,8794
22115,2000,Albert Gore Jr.,Democratic,4655
22115,2000,Ralph Nader,Green,151
22115,2000,Patrick Buchanan,Reform,123
22115,2000,Howard Phillips,Constitution,63
22115,2000,Harry Browne,Libertarian,22
22115,2000,James Harris,Soc. Workers,10
22115,2000,John Hagelin,Natural Law,9
22069,2000,George W. Bush,Republican,7332
22069,2000,Albert Gore Jr.,Democratic,6924
22069,2000,Patrick Buchanan,Reform,271
22069,2000,Howard Phillips,Constitution,166
22069,2000,Ralph Nader,Green,109
22069,2000,Harry Browne,Libertarian,32
22069,2000,James Harris,Soc. Workers,12
22069,2000,John Hagelin,Natural Law,11
22009,2000,George W. Bush,Republican,7329
22009,2000,Albert Gore Jr.,Democratic,6701
22009,2000,Patrick Buchanan,Reform,268
22009,2000,Ralph Nader,Green,170
22009,2000,Howard Phillips,Constitution,101
22009,2000,Harry Browne,Libertarian,37
22009,2000,John Hagelin,Natural Law,28
22009,2000,James Harris,Soc. Workers,19
22047,2000,Albert Gore Jr.,Democratic,8355
22047,2000,George W. Bush,Republican,5573
22047,2000,Patrick Buchanan,Reform,217
22047,2000,Ralph Nader,Green,175
22047,2000,Howard Phillips,Constitution,70
22047,2000,Harry Browne,Libertarian,60
22047,2000,James Harris,Soc. Workers,34
22047,2000,John Hagelin,Natural Law,19
22087,2000,George W. Bush,Republican,16255
22087,2000,Albert Gore Jr.,Democratic,11682
22087,2000,Ralph Nader,Green,397
22087,2000,Patrick Buchanan,Reform,211
22087,2000,Harry Browne,Libertarian,32
22087,2000,John Hagelin,Natural Law,18
22087,2000,Howard Phillips,Constitution,17
22087,2000,James Harris,Soc. Workers,9
22011,2000,George W. Bush,Republican,7862
22011,2000,Albert Gore Jr.,Democratic,3958
22011,2000,Ralph Nader,Green,155
22011,2000,Patrick Buchanan,Reform,122
22011,2000,Howard Phillips,Constitution,69
22011,2000,Harry Browne,Libertarian,18
22011,2000,John Hagelin,Natural Law,15
22011,2000,James Harris,Soc. Workers,6
